Order,Text_title,sound,morphemes,Gloss,Category
947.0,lm3rof,ittgwwad,[i-tt-gwwad],[3MS-lead:Impf],V
948.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
949.0,lm3rof,awa,[awa],[so],
950.0,lm3rof,gwma,[gwma],[MS:Brother],N
951.0,lm3rof,fkiʁ,[fki-ʁ],[give:pf-1S],V
952.0,lm3rof,as,[a-s],[dat:3S],
953.0,lm3rof,!rrda,[!rrda],[MS:blessing],N
954.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
955.0,lm3rof,imma,[imma],[whereas],
956.0,lm3rof,ʕamajn,[ʕamajn],[two years],N
957.0,lm3rof,a,[a],[comp],
958.0,lm3rof,jad,[a-d],[deic],
959.0,lm3rof,ur,[ur],[neg],
960.0,lm3rof,ʒʒu,[ʒʒu],[never],
961.0,lm3rof,!n!zra,[!n-!zra],[2P-see:pf],V
962.0,lm3rof,maj,[mad],[Pron:what],
963.0,lm3rof,aʁ,[a-ʁ],[dat:1P],
964.0,lm3rof,d,[d],[deic],
965.0,lm3rof,juzn,[i-uzn],[3MS-send:pf],V
966.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
967.0,lm3rof,ħtta,[ħtta],[even],
968.0,lm3rof,ma,[mad],[Pron:what],
969.0,lm3rof,nʃʃa,[n-ʃʃa],[1P-eat:pf],V
970.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
971.0,lm3rof,awa,[awa],[so],
972.0,lm3rof,hati,[hati],[actually],
973.0,lm3rof,ħtta,[ħtta],[too],
974.0,lm3rof,kmmi,[kmmi],[you:FS],
975.0,lm3rof,a,[a],[Voc],
976.0,lm3rof,χalti,[χalti],[aunt],N
977.0,lm3rof,iʒʒu,[iʒʒu],[Ijjou],N
978.0,lm3rof,ur,[ur],[neg],
979.0,lm3rof,flla,[flla],[on],
980.0,lm3rof,s,[s],[dat:3S],
981.0,lm3rof,t!rdit,[t-!rdi-t],[2-bless:pf-S],V
982.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
983.0,lm3rof,awa,[awa],[so],
984.0,lm3rof,gwma,[gwma],[MS:Brother],N
985.0,lm3rof,manik,[manik],[how],
986.0,lm3rof,a,[ad],[AD:Comp],
987.0,lm3rof,jga,[i-ga],[3MS-be:pf],V
988.0,lm3rof,!rrda,[!rrda],[MS:blessing],N
989.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
990.0,lm3rof,iʁ,[iʁ],[if],
991.0,lm3rof,!zzulliʁ,[!zzulli-ʁ],[pray:pf-1S],V
992.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
993.0,lm3rof,iʁ,[iʁ],[if],
994.0,lm3rof,d,[d],[deic],
995.0,lm3rof,nkrʁ,[nkr-ʁ],[get up:pf-1S],V
996.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
997.0,lm3rof,ula,[ula],[and],
998.0,lm3rof,iʁ,[iʁ],[if],
999.0,lm3rof,mmnsiʁ,[mmnsi-ʁ],[go to sleep:pf-1S],V
1000.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1001.0,lm3rof,ar,[ar],[AR],
1002.0,lm3rof,as,[a-s],[dat:3S],
1003.0,lm3rof,ttiniʁ,[tt-ini-ʁ],[say:Impf-1S],V
1004.0,lm3rof,awa,[awa],[so],
1005.0,lm3rof,a,[a],[Voc],
1006.0,lm3rof,jwi,[iwi],[MS:son],N
1007.0,lm3rof,ʕli,[ʕli],[Ali],N
1008.0,lm3rof,fkiʁ,[fki-ʁ],[give:pf-1S],V
1009.0,lm3rof,ak,[a-k],[dat:2MS],
1010.0,lm3rof,!rrda,[!rrda],[MS:blessing],N
1011.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1012.0,lm3rof,mla,[mla],[if],
1013.0,lm3rof,jas,[a-s],[dat:3MS],
1014.0,lm3rof,tfkit,[t-fki-t],[2S-give:pf-2S],V
1015.0,lm3rof,!rrda,[!rrda],[MS:blessing],N
1016.0,lm3rof,ur,[ur],[neg],
1017.0,lm3rof,ak,[ad],[AD:Comp],
1018.0,lm3rof,km,[km],[Obj:2FS],
1019.0,lm3rof,jut,[i-ut],[3MS-hit:pf],V
1020.0,lm3rof,s,[s],[s],
1021.0,lm3rof,jat,[jat],[one:F],
1022.0,lm3rof,lhrawa,[l-hrawa],[FS:bludgeon],N
1023.0,lm3rof,isgrawl,[i-s-grawl],[3MS-Caus-topple:pf],V
1024.0,lm3rof,km,[km],[Obj:3FS],
1025.0,lm3rof,iluħnn,[i-luħ-nn],[3MS-throw:pf-deic],V
1026.0,lm3rof,kullu,[kullu],[all],
1027.0,lm3rof,uχsan,[uχs-an],[teeth],N
1028.0,lm3rof,nm,[n-m],[of-2FS],
1029.0,lm3rof,ass,[ass],[MSFS:day],N
1030.0,lm3rof,lliʁ,[lliʁ],[RelPro],
1031.0,lm3rof,idda,[i-dda],[3MS-dda],V
1032.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1033.0,lm3rof,hati,[hati],[actually],
1034.0,lm3rof,a,[a],[Voc],
1035.0,lm3rof,gwma,[gwma],[MS:Brother],N
1036.0,lm3rof,lliʁ,[lliʁ],[When],
1037.0,lm3rof,ʁid,[ʁi-d],[here],
1038.0,lm3rof,illa,[i-lla],[3MS-be:pf],V
1039.0,lm3rof,ar,[ar],[AR],
1040.0,lm3rof,ittakwr,[i-tt-akwr],[3MS-steal:Impf],V
1041.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1042.0,lm3rof,jukr,[i-ukr],[3MS-steal:pf],V
1043.0,lm3rof,agrtil,[a-grtil],[MSFS-grtil],N
1044.0,lm3rof,n,[n],[of],
1045.0,lm3rof,tmzgida,[t-mzgid-a],[FSCS-mosque],N
1046.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1047.0,lm3rof,jukr,[i-ukr],[3MS-ukr],V
1048.0,lm3rof,d,[d],[Deic],
1049.0,lm3rof,a!zalim,[a-!zalim],[MSFS-onion],N
1050.0,lm3rof,i,[i],[to],
1051.0,lm3rof,w!mʒʒud,[w-!mʒʒud],[MSCS-scabby],N
1052.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1053.0,lm3rof,muħmmad,[muħmmad],[muħmmad],N
1054.0,lm3rof,ara,[ara],[give:Imper:2S],V
1055.0,lm3rof,jat,[jat],[one:F],
1056.0,lm3rof,!lasqatin,[!lasqatin],[MP:leftovers],N
1057.0,lm3rof,n,[n],[of],
1058.0,lm3rof,ugrram,[u-grram],[MSCS-grram],N
1059.0,lm3rof,at,[ad],[AD:Comp],
1060.0,lm3rof,t,[t],[Obj:3MS],
1061.0,lm3rof,nzznz,[n-ss-nz],[2P-Caus-sale:Impf],V
1062.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1063.0,lm3rof,hann,[ha-nn],[presentative-deic],
1064.0,lm3rof,truħ,[t-ruħ],[3FS-set:pf],V
1065.0,lm3rof,tafukt,[t-afuk-t],[FSFS:sun],N
1066.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1067.0,lm3rof,ma,[mad],[Interr:what],
1068.0,lm3rof,ra,[rad],[RAD],
1069.0,lm3rof,nzzwur,[n-ss-zwur],[1P-Caus-be the first:Impf],V
1070.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1071.0,lm3rof,ilm,[ilm],[MS:skin],N
1072.0,lm3rof,d,[d],[and],
1073.0,lm3rof,igwija,[i-gwij-a],[MPFS-head],N
1074.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1075.0,lm3rof,mad,[mad],[Interr:what],
1076.0,lm3rof,as,[a-s],[dat:3MS],
1077.0,lm3rof,awa,[awa],[so],
1078.0,lm3rof,fkan,[fka-n],[give:pf-3MP],V
1079.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1080.0,lm3rof,fkan,[fka-n],[give:pf-3MP],V
1081.0,lm3rof,asn,[a-sn],[dat:3MP],
1082.0,lm3rof,!ʕʃradrjal,[!ʕʃra d rjal],[ten rials],N
1083.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1084.0,lm3rof,hann,[ha-nn],[presentative-deic],
1085.0,lm3rof,tlatin,[tlatin],[thirty],N
1086.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1087.0,lm3rof,χmsawtlatin,[χmsa u tlatin],[Thirty five],N
1088.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1089.0,lm3rof,!rbʕin,[!rbʕin],[forty],N
1090.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1091.0,lm3rof,χmsaw!rbʕin,[χmsa u !rbʕin],[forty five],N
1092.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1093.0,lm3rof,χmsin,[χmsin],[fifty],N
1094.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1095.0,lm3rof,sttin,[sttin],[sixty],N
1096.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1097.0,lm3rof,sbʕin,[sbʕin],[seventy],N
1098.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1099.0,lm3rof,tmanin,[tmanin],[eighty],N
1100.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1101.0,lm3rof,tsʕin,[tsʕin],[ninety],N
1102.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1103.0,lm3rof,ajh,[ajh],[Interj],
1104.0,lm3rof,muħmmad,[muħmmad],[muħmmad],N
1105.0,lm3rof,matta,[matta],[What],
1106.0,lm3rof,ʁajad,[ʁaja-d],[DemPron-Deic:this],
1107.0,lm3rof,illan,[i-lla-n],[3MS-exist:pf-partic],V
1108.0,lm3rof,ʁ,[ʁ],[in],
1109.0,lm3rof,igwija,[i-gwij-a],[MPFS-head],N
1110.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1111.0,lm3rof,χmsawtsʕin,[χmsa u tsʕin],[ninety five],N
1112.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1113.0,lm3rof,mat,[mad],[Interr:what],
1114.0,lm3rof,tnt,[tnt],[Obj:3FP],
1115.0,lm3rof,awa,[awa],[so],
1116.0,lm3rof,ifkan,[i-fka-n],[3MS-give:pf-partic],V
1117.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1118.0,lm3rof,ʕli,[ʕli],[Ali],N
1119.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1120.0,lm3rof,zznzat,[ss-nz-at],[Caus-sale:Imper-2MP],V
1121.0,lm3rof,as,[a-s],[dat:3MS],
1122.0,lm3rof,awddi,[awddi],[awddi],
1123.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1124.0,lm3rof,igllin,[i-glli-n],[MSFS:Poor man],N
1125.0,lm3rof,iga,[i-ga],[3MS-be:pf],V
1126.0,lm3rof,aʁar,[aʁar],[just],
1127.0,lm3rof,lmskin,[l-mskin],[MS:poor],N
1128.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1129.0,lm3rof,taʁawsa,[taʁawsa],[FSFS:thing],N
1130.0,lm3rof,ar,[ar],[AR],
1131.0,lm3rof,nn,[nn],[deic],
1132.0,lm3rof,ttkka,[t-tt-kka],[3FS-pass:Impf],V
1133.0,lm3rof,asggwas,[a-sggwas],[MSFS-year],N
1134.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1135.0,lm3rof,ara,[ara],[give:Imper:2S],V
1136.0,lm3rof,ta,[ta],[ta],
1137.0,lm3rof,!tidorin,[!ti-dor-in],[FP:offals],N
1138.0,lm3rof,ann,[ann],[DemDet:Deic:that],
1139.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1140.0,lm3rof,mad,[mad],[Interr:what],
1141.0,lm3rof,asnt,[a-snt],[dat:3FP],
1142.0,lm3rof,awa,[awa],[so],
1143.0,lm3rof,fkan,[fka-n],[give:pf-3MP],V
1144.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1145.0,lm3rof,mijtajnrjal,[mijtajn rjal],[two hundred rials],N
1146.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1147.0,lm3rof,mijtajnu!rbʕin,[mijtajn u !rbʕin],[two hundred],N
1148.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1149.0,lm3rof,uχmsin,[u χmsin],[and fifty],N
1150.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1151.0,lm3rof,sttin,[sttin],[sixty],N
1152.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1153.0,lm3rof,sbʕin,[sbʕin],[seventy],N
1154.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1155.0,lm3rof,tltmija,[tlt mija],[three hundreds],N
1156.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1157.0,lm3rof,wa,[wa],[so],
1158.0,lm3rof,tltmija,[tlt mija],[three hundreds],N
1159.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1160.0,lm3rof,mat,[mad],[Interr:what],
1161.0,lm3rof,tnt,[tnt],[Obj:3FP],
1162.0,lm3rof,awa,[awa],[so],
1163.0,lm3rof,ifkan,[i-fka-n],[3MS-give:pf-partic],V
1164.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1165.0,lm3rof,!ttalb,[!ttalb],[the master],N
1166.0,lm3rof,n,[n],[of],
1167.0,lm3rof,tmzgida,[t-mzgid-a],[FSCS-mosque],N
1168.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1169.0,lm3rof,awa,[awa],[so],
1170.0,lm3rof,hati,[hati],[actually],
1171.0,lm3rof,zrint,[zri-nt],[zri-nt],V
1172.0,lm3rof,gis,[gi-s],[in-3MS],
1173.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1174.0,lm3rof,fkat,[fk-at],[give:Imper-2MP],V
1175.0,lm3rof,awddi,[awddi],[awddi],
1176.0,lm3rof,i,[i],[to],
1177.0,lm3rof,!ttalb,[!ttalb],[the master],N
1178.0,lm3rof,ʁd,[ʁd],[also],
1179.0,lm3rof,ntta,[ntta],[him],
1180.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1181.0,lm3rof,hati,[hati],[actually],
1182.0,lm3rof,zrint,[zri-nt],[zri-nt],V
1183.0,lm3rof,gis,[gi-s],[in-3MS],
1184.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1185.0,lm3rof,!llah,[!llah],[MS:God],N
1186.0,lm3rof,iʒʕl,[i-ʒʕl],[3MS-make:ao],V
1187.0,lm3rof,l!baraka,[l-!baraka],[FS:benediction],N
1188.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1189.0,lm3rof,ma,[mad],[Interr:what],
1190.0,lm3rof,jʁaman,[i-ʁama-n],[3-stay:pf-partic],V
1191.0,lm3rof,l,[n],[of],
1192.0,lm3rof,l!χnodat,[l-!χnod-at],[l-!χnod-at],N
1193.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1194.0,lm3rof,mat,[mad],[Interr:what],
1195.0,lm3rof,tnt,[tnt],[Obj:3FP],
1196.0,lm3rof,awa,[awa],[so],
1197.0,lm3rof,jgan,[i-ga-n],[j-ga-n],V
1198.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1199.0,lm3rof,haj,[haj],[here I am],
1200.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1201.0,lm3rof,walajnni,[walajnni],[but],
1202.0,,,,,
1203.0,lm3rof,awa,[awa],[so],
1204.0,lm3rof,muħmmad,[muħmmad],[muħmmad],N
1205.0,lm3rof,mat,[mad],[Interr:what],
1206.0,lm3rof,tzznzam,[t-ss-nza-m],[2-Caus-sell:Impf-MP],V
1207.0,lm3rof,ʁ,[ʁ],[in],
1208.0,lm3rof,l!mʕrof,[l-!mʕrof],[MS:slaughter],N
1209.0,lm3rof,a,[a-d],[DemDet-Deic:this] ,
1210.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1211.0,lm3rof,ħaqqan,[ħaqqan],[maybe],
1212.0,lm3rof,rat,[rad],[RAD],
1213.0,lm3rof,tzznzm,[t-ss-nz-m],[2-Caus-sell:ao-MP],V
1214.0,lm3rof,ħtta,[ħtta],[even],
1215.0,lm3rof,irukutn,[i-ruku-tn],[MPFS-ruku-tn],N
1216.0,lm3rof,n,[n],[of],
1217.0,lm3rof,tmzgida,[t-mzgid-a],[FSCS-mosque],N
1218.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1219.0,lm3rof,l!χnodat,[l-!χnod-at],[l-!χnod-at],N
1220.0,lm3rof,tgat,[t-ga-t],[3FS-sell:pf],V
1221.0,lm3rof,tgwlla,[t-gwlla],[FSCS:mush],N
1222.0,lm3rof,ur,[ur],[neg],
1223.0,lm3rof,ilin,[i-li-n],[3MS-be:ao-partic],V
1224.0,lm3rof,tisnt,[tisnt],[tisnt],N
1225.0,lm3rof,ula,[ula],[and],
1226.0,lm3rof,tkka,[t-kka],[3FS-pass through:pf],V
1227.0,lm3rof,tisnt,[tisnt],[tisnt],N
1228.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1229.0,lm3rof,mad,[mad],[Interr:what],
1230.0,lm3rof,as,[a-s],[dat:3S],
1231.0,lm3rof,fkan,[fka-n],[give:pf-3MS],V
1232.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1233.0,lm3rof,fkan,[fka-n],[give:pf-3MS],V
1234.0,lm3rof,as,[a-s],[dat:3S],
1235.0,lm3rof,mraw rjal,[mraw rjal],[ten rials],N
1236.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1237.0,lm3rof,mraw rjal,[mraw rjal],[ten rials],N
1238.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1239.0,lm3rof,!tnaʕaʃrjal,[!tnaʕaʃ rjal],[twelve rials],N
1240.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1241.0,lm3rof,!χmsttaʕʃrjal,[!χmsttaʕʃ rjal],[fifteen rials],N
1242.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1243.0,lm3rof,ʕʃrinrjal,[ʕʃrin rjal],[twenty rials],N
1244.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1245.0,lm3rof,ur,[ur],[neg],
1246.0,lm3rof,illi,[i-lli],[3MS-be:pf],V
1247.0,lm3rof,ma,[mad],[Pron:what],
1248.0,lm3rof,fll,[fll],[on],
1249.0,lm3rof,as,[a-s],[dat:3MS],
1250.0,lm3rof,ittzajadn,[i-tt-zajad-n],[3MS-outbid:Impf-partic],V
1251.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1252.0,lm3rof,mat,[mad],[interrPron:who],
1253.0,lm3rof,tn,[tn],[Obj:3MP],
1254.0,lm3rof,ifkan,[i-fka-n],[3MS-give:pf-partic],V
1255.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1256.0,lm3rof,zajna,[zajna],[Zayna],N
1257.0,lm3rof,ʕddi,[ʕddi],[Aaddi],N
1258.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1259.0,lm3rof,fkat,[fk-at],[give:Imper-2MP],V
1260.0,lm3rof,awddi,[awddi],[awddi],
1261.0,lm3rof,i,[i],[to],
1262.0,lm3rof,zajna,[zajna],[Zayna],N
1263.0,lm3rof,ʕddi,[ʕddi],[Aaddi],N
1264.0,lm3rof,tgllint,[t-gllin-t],[FSCS-poor],N
1265.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1266.0,lm3rof,hati,[hati],[actually],
1267.0,lm3rof,dars,[dar-s],[at-3S],
1268.0,lm3rof,igigiln,[igigil-n],[MPFS-orphan],N
1269.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1270.0,lm3rof,izd,[izd],[Interr],
1271.0,lm3rof,a,[a],[Voc],
1272.0,lm3rof,muħmmad,[muħmmad],[muħmmad],N
1273.0,lm3rof,ur,[ur],[neg],
1274.0,lm3rof,ʁinn,[ʁi-nn],[there],
1275.0,lm3rof,illi,[i-lli],[3MS-be:pf],V
1276.0,lm3rof,wmʁar,[w-mʁar],[MSCS-Community leader],N
1277.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1278.0,lm3rof,lala,[la la],[no no],
1279.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1280.0,lm3rof,hann,[ha-nn],[presentative-deic],
1281.0,lm3rof,iwi,[iwi],[MS:son],N
1282.0,lm3rof,s,[s],[his],
1283.0,lm3rof,n,[n],[of],
1284.0,lm3rof,u!mʒʒud,[u-!mʒʒud],[MSCS-scabby],N
1285.0,lm3rof,jukr,[i-ukr],[3MS-steal:pf],V
1286.0,lm3rof,!taʁatt,[!ta-ʁad-t],[FSFS-goat],N
1287.0,lm3rof,i,[i],[i],
1288.0,lm3rof,blla,[blla],[Bella],N
1289.0,lm3rof,u,[u],[son of],
1290.0,lm3rof,ʕli,[ʕli],[Ali],N
1291.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1292.0,lm3rof,ʁikka,[ʁikka],[now],
1293.0,lm3rof,!ʁrad,[!ʁr-at],[call:Imper-2MP],V
1294.0,lm3rof,d,[d],[Deic],
1295.0,lm3rof,i,[i],[i],
1296.0,lm3rof,warraw,[w-arraw],[MPCS-child],N
1297.0,lm3rof,l,[of],[of],
1298.0,lm3rof,!lħħram,[!l-ħħram],[MS:sinful],N
1299.0,lm3rof,at,[ad],[AD:Comp],
1300.0,lm3rof,t,[t],[Obj:3MS],
1301.0,lm3rof,awin,[awi-n],[lead away:Ao:-3MP],V
1302.0,lm3rof,dar,[dar],[at],
1303.0,lm3rof,umʁar,[u-mʁar],[MSCS-Community leader],N
1304.0,lm3rof,at,[ad],[AD:Comp],
1305.0,lm3rof,t,[t],[Obj:3MS],
1306.0,lm3rof,inn,[inn],[deic],
1307.0,lm3rof,iqqn,[i-qqn],[3MS-lock up:Ao],V
1308.0,lm3rof,ʁ,[ʁ],[in],
1309.0,lm3rof,lħbs,[l-ħbs],[the-jail],N
1310.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1311.0,lm3rof,amʁar,[a-mʁar],[MSFS-Community leader],N
1312.0,lm3rof,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],
1313.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1314.0,lm3rof,ʕlikumssalam,[ʕlikumssalam],[peace on you],
1315.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1316.0,lm3rof,awa,[awa],[so],
1317.0,lm3rof,a,[a],[voc],
1318.0,lm3rof,jamʁar,[a-mʁar],[MSFS-Community leader],N
1319.0,lm3rof,maj,[mad],[Interr:what],
1320.0,lm3rof,ak,[a-k],[dat:2MS],
1321.0,lm3rof,ibann,[i-bann],[3MS-appear:ao],V
1322.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1323.0,lm3rof,hati,[hati],[actually],
1324.0,lm3rof,iwi,[iwi],[MS:son],
1325.0,lm3rof,i!sdr,[i-!sdr],[3MS-pronounce:pf],V
1326.0,lm3rof,fll,[fll],[on],
1327.0,lm3rof,as,[a-s],[dat:3MS],
1328.0,lm3rof,blla,[blla],[Bella],N
1329.0,lm3rof,u,[u],[son of],
1330.0,lm3rof,ʕli,[ʕli],[Ali],N
1331.0,lm3rof,l!badl,[l-!badl],[MS:false accusation],N
1332.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1333.0,lm3rof,inna,[i-nna],[3MS-say:pf],V
1334.0,lm3rof,jas,[a-s],[dat:3S],
1335.0,lm3rof,tukrt,[t-ukr-t],[2S-steal:pf-2S],N
1336.0,lm3rof,iji,[iji],[dat:1S],
1337.0,lm3rof,!taʁatt,[!ta-ʁat-t],[FSFS-goat],N
1338.0,lm3rof,ntta,[ntta],[him],
1339.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1340.0,lm3rof,ajwa,[ajwa],[so],
1341.0,lm3rof,muħmmad,[muħmmad],[muħmmad],N
1342.0,lm3rof,iwi,[iwi],[MS:son],N
1343.0,lm3rof,k,[k],[PossDet:2S],
1344.0,lm3rof,hann,[ha-nn],[presentative-deic],
1345.0,lm3rof,ar,[ar],[AR],
1346.0,lm3rof,ittakwr,[i-tt-akwr],[3MS-steal:Impf],V
1347.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1348.0,lm3rof,iʁdd,[iʁdd],[regarding],
1349.0,lm3rof,!tukkwrda,[!tukkwrda],[MSFS:stealing],N
1350.0,lm3rof,lli,[lli],[RelPro],
1351.0,lm3rof,jllan,[i-lla-n],[3S-be:pf-partic],V
1352.0,lm3rof,ʁ,[ʁ],[from],
1353.0,lm3rof,iwi,[iwi],[MS:son],N
1354.0,lm3rof,k,[k],[PossDet:2S],
1355.0,,ur,[ur],[neg],
1356.0,lm3rof,ʒʒud,[ʒʒud],[never],
1357.0,lm3rof,nkki,[nkki],[me],N
1358.0,lm3rof,ad,[ad],[AD:Comp],
1359.0,lm3rof,stt,[stt],[Obj:3FS],
1360.0,lm3rof,i!zran,[i-!zra-n],[3MS-see:pf-partic],V
1361.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1362.0,lm3rof,jukr,[i-ukr],[3MS-steal:pf],V
1363.0,lm3rof,tagrtilt,[ta-grtil-t],[FSFS:braid],N
1364.0,lm3rof,n,[n],[of],
1365.0,lm3rof,tmzgida,[t-mzgid-a],[FSCS-mosque],N
1366.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1367.0,lm3rof,jukr,[i-ukr],[3MS-steal:pf],V
1368.0,lm3rof,liqqamt,[l-iqqam-t],[FS:mint],N
1369.0,lm3rof,i,[i],[to],
1370.0,lm3rof,ʕli,[ʕli],[Ali],N
1371.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1372.0,lm3rof,jukr,[i-ukr],[3MS-steal:pf],V
1373.0,lm3rof,a!zalim,[a-!zalim],[MSFS-onion],N
1374.0,lm3rof,i,[i],[to],
1375.0,lm3rof,bihi,[bihi],[Bihi],N
1376.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1377.0,lm3rof,jukr,[i-ukr],[3MS-steal:pf],V
1378.0,lm3rof,tafullust,[ta-fullus-t],[FSFS-hen],N
1379.0,lm3rof,i,[i],[to],
1380.0,lm3rof,nʒma,[nʒma],[Nejma],N
1381.0,lm3rof,ʕddi,[ʕddi],[Aaddi],N
1382.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1383.0,lm3rof,aʒʒ,[aʒʒ],[let:Imper:2S],V
1384.0,lm3rof,aʁ,[aʁ],[Obj:1P],
1385.0,lm3rof,a,[ad],[AD:Comp],
1386.0,lm3rof,nazn,[n-azn],[1P-send:ao],V
1387.0,lm3rof,iwi,[iwi],[MS:son],N
1388.0,lm3rof,k,[k],[PossDet:2S],
1389.0,lm3rof,s,[s],[to],
1390.0,lm3rof,lbiru,[l-biru],[headquarters of the authorities],N
1391.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1392.0,lm3rof,i!rbbi,[i!rbbi],[Please],N
1393.0,lm3rof,awddi,[awddi],[awddi],
1394.0,lm3rof,a,[a],[Voc],
1395.0,lm3rof,jamʁar,[a-mʁar],[MSFS-Community leader],N
1396.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1397.0,lm3rof,ʕla!rbbi,[ʕla!rbbi],[Please],
1398.0,lm3rof,aʁar,[aʁar],[just],
1399.0,lm3rof,!ddor,[!ddor],[MS:round],N
1400.0,lm3rof,a,[a-d],[DemDet-Deic:this],
1401.0,lm3rof,New_Sentence,New_Sentence,New_Sentence,
1402.0,lm3rof,awa,[awa],[so],
1403.0,lm3rof,bdda,[bdda],[always],
1404.0,lm3rof,nttsamaħ,[n-tt-samaħ],[1P-forgive:Impf],V
1405.0,lm3rof,a,[a],[Voc],
