Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
985.0,lHrb,jas,[i-a-s],[to-dat-3S],
986.0,lHrb,i,[i],[for],
987.0,lHrb,!rbbi,[!rbbi],[God],N
988.0,lHrb,abnti,[a-bnti],[O-daughter],N
989.0,lHrb,a,[ad],[AD:Comp],
990.0,lHrb,jjinn,[iji-nn],[iji-nn],
991.0,lHrb,tallt,[t-all-t],[2-support:ao-FS],V
992.0,lHrb,tnna,[t-nna],[3FS-tell:pf],V
993.0,lHrb,jas,[i-a-s],[to-dat-3S],
994.0,lHrb,a,[ad],[AD:Comp],
995.0,lHrb,jji,[iji],[1S:me],
996.0,lHrb,tft,[t-f-t],[2S-give:ao],V
997.0,lHrb,lʕahd,[l-ʕahd],[the-promise],N
998.0,lHrb,ʁinna,[ʁinna],[deic],
999.0,lHrb,a,[ad],[AD:Comp],
1000.0,lHrb,jji,[iji],[1S:me],
1001.0,lHrb,ttahlt,[t-tahl-t],[2S-marry:Impf],V
1002.0,lHrb,allʁ,[all-ʁ],[bring up:ao-1S],V
1003.0,lHrb,ki,[k-i],[Obj:2MS-deic],
1004.0,lHrb,ifkas,[i-fka-s],[3MS-give:pf-dat:3S],V
1005.0,lHrb,lʕahd,[l-ʕahd],[the-promise],N
1006.0,lHrb,as,[a-s],[dat-3S],
1007.0,lHrb,tt,[tt],[Obj:3FS],
1008.0,lHrb,itihl,[i-tihl],[3MS-Marry:Impf],V
1009.0,lHrb,t,[t],[Obj:3S],
1010.0,lHrb,all,[all],[set up:pf],V
1011.0,lHrb,t,[t],[Obj:3S],
1012.0,lHrb,i,[i],[3MS],
1013.0,lHrb,ur,[ur],[neg],
1014.0,lHrb,sul,[sul],[never],
1015.0,lHrb,isqqsa,[i-sqqsa],[3MS-ask:pf],V
1016.0,lHrb,ʁ,[ʁ],[for],
1017.0,lHrb,irdn,[ird-n],[wheat:P],N
1018.0,lHrb,ula,[ula],[or],
1019.0,lHrb,χtalli,[χ-ta-lli],[DemPronFS:this one-RelRep],
1020.0,lHrb,tinn,[t-inn],[t-inn],
1021.0,lHrb,iluħn,[i-luħ-n],[3MS-throw:pf-deic],V
1022.0,lHrb,tmunissd,[t-mun-iss-d],[3MS-go with:pf-with-deic],V
1023.0,lHrb,s,[s],[to],
1024.0,lHrb,tgmmi,[t-gmmi],[FSCS-house],N
1025.0,lHrb,ʃʃin,[ʃʃi-n],[eat:pf-3PM],V
1026.0,lHrb,sun,[su-n],[3PM:drink:pf],V
1027.0,lHrb,tini,[t-ini],[2FS-say:pf],V
1028.0,lHrb,jas,[i-a-s],[to-dat-3S],
1029.0,lHrb,rwaħ,[rwaħ],[let's go],
1030.0,lHrb,add,[ad],[AD:Comp],
1031.0,lHrb,nkk,[n-kk],[1P-visit:ao],V
1032.0,lHrb,dar,[dar],[to],
1033.0,lHrb,bbwa,[bbwa],[father],N
1034.0,lHrb,a,[ad],[AD:Comp],
1035.0,lHrb,nskr,[n-skr],[1P-do:ao],V
1036.0,lHrb,l!kiʁd,[l-!kiʁd],[marriage certificate],N
1037.0,lHrb,tmunissd,[t-mun-iss-d],[2MS-go with:pf-iss-d],V
1038.0,lHrb,ar,[ar],[AR],
1039.0,lHrb,dar,[dar],[to],
1040.0,lHrb,jan,[jan],[one:M],
1041.0,lHrb,bu,[bu],[owner],N
1042.0,lHrb,lhri,[l-hri],[the shop],N
1043.0,lHrb,ja,[ja],[ja],
1044.0,lHrb,wbudrar,[w-budrar],[SMCS-mountain],N
1045.0,lHrb,tsrsasd,[t-srs-as-d],[2S-put-dat:3S-deic],V
1046.0,lHrb,lkwrsi,[l-kwrsi],[the chair],N
1047.0,lHrb,tini,[t-ini],[2FS-say:pf],V
1048.0,lHrb,jas,[i-a-s],[to-dat-3S],
1049.0,lHrb,gawr,[gawr],[sit down:imper2S],V
1050.0,lHrb,hati,[hati],[here is],
1051.0,lHrb,bbwa,[bbwa],[father],N
1052.0,lHrb,a,[ad],[AD:Comp],
1053.0,lHrb,ja,[ja],[ja],
1054.0,lHrb,a,[ad],[AD:Comp],
1055.0,lHrb,bahra,[bahra],[a lot],N
1056.0,lHrb,ur,[ur],[neg],
1057.0,lHrb,tssigutt,[t-ss-igut-t],[2S-caus-exaggerate-2S],V
1058.0,lHrb,lʒmaʕt,[l-ʒmaʕ-t],[the-group-F],N
1059.0,lHrb,skkus,[skkus],[stay:Imper 2S],V
1060.0,lHrb,aʁar,[aʁar],[just],
1061.0,lHrb,ʁi,[ʁi],[deic],
1062.0,lHrb,tkʃm,[t-kʃm],[3FS-come in:pf],V
1063.0,lHrb,s,[s],[s],
1064.0,lHrb,dar,[dar],[to],
1065.0,lHrb,bu,[bu],[owner],
1066.0,lHrb,lhri,[l-hri],[the shop],N
1067.0,lHrb,ar,[ar],[AR],
1068.0,lHrb,!tt!qqdu,[!tt-!qqdu],[3FS:be finished:ao],V
1069.0,lHrb,aʁar,[aʁar],[just],
1070.0,lHrb,ssliʕt,[ssliʕt],[the merchandise],N
1071.0,lHrb,lmliħ,[l-mliħ],[good quality],N
1072.0,lHrb,d,[d],[and],
1073.0,lHrb,lkttan,[l-kttan],[the cloth],N
1074.0,lHrb,d,[d],[and],
1075.0,lHrb,ddhb,[ddhb],[gold],N
1076.0,lHrb,d,[d],[and],
1077.0,lHrb,kulu,[kulu],[all],
1078.0,lHrb,ma,[ma],[what],
1079.0,lHrb,jswan,[i-swa-n],[which-cost-n:partic],V
1080.0,lHrb,lmal,[l-mal],[money],N
1081.0,,New_Sentence,New_Sentence,New_Sentence,
1082.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1083.0,lHrb,jas,[i-a-s],[to-dat-3S],
1084.0,lHrb,wakk,[wakk],[wakk],
1085.0,lHrb,wakk,[wakk],[wakk],
1086.0,lHrb,ttuʁnn,[ttu-ʁ-nn],[forget:pf-1S-deic],V
1087.0,lHrb,l!bzdam,[l-!bzdam],[purse],N
1088.0,lHrb,ʁ,[ʁ],[at],
1089.0,lHrb,tgmmi,[t-gmmi],[FSCS-house],N
1090.0,lHrb,walajnni,[walajnni],[but],
1091.0,lHrb,had,[had],[had],
1092.0,lHrb,argazinu,[a-rgaz],[MFSS-man],N
1093.0,lHrb,inu,[in-u],[PossDet:1S],
1094.0,lHrb,iʁama,[i-ʁama],[3MS-stay:ao],V
1095.0,lHrb,ʁid,[ʁid],[deic],
1096.0,lHrb,ardd,[ar-dd],[ar-dd],
1097.0,lHrb,awiʁ,[awi-ʁ],[carry:Impf-1S],V
1098.0,lHrb,lflus,[l-flus],[money],N
1099.0,lHrb,tini,[t-ini],[2FS-say:pf],V
1100.0,lHrb,i,[i],[to],
1101.0,lHrb,wrgaz,[w-rgaz],[SMCS-man],N
1102.0,lHrb,ns,[n-s],[PossDet:3S],
1103.0,lHrb,skkus,[skkus],[stay:Imper 2S],V
1104.0,lHrb,ʁid,[ʁid],[deic],
1105.0,lHrb,ardd,[ar-dd],[ar-dd],
1106.0,lHrb,urriʁ,[urri-ʁ],[return:ao-1S],V
1107.0,lHrb,hati,[hati],[here is],
1108.0,lHrb,radd,[ra-dd],[until-deic],
1109.0,lHrb,awiʁ,[awi-ʁ],[carry:Impf-1S],V
1110.0,lHrb,kra,[kra],[some],
1111.0,lHrb,llflus,[ll-flus],[of money],N
1112.0,lHrb,ʁ,[ʁ],[in],
1113.0,lHrb,tgmmi,[t-gmmi],[FSCS-house],N
1114.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1115.0,lHrb,ʁwalli,[ʁ-wa-lli],[DemPronMS-Deic:this one],
1116.0,lHrb,bu,[bu],[owner],
1117.0,lHrb,lhri,[l-hri],[the shop],N
1118.0,lHrb,ar,[ar],[AR],
1119.0,lHrb,ittqql,[i-tt-qql],[3MS-wait:pf],V
1120.0,lHrb,ajlliʁ,[ajlliʁ],[until],
1121.0,lHrb,i!rmi,[i-!rmi],[3MS-be tire:pf],V
1122.0,lHrb,jiliħ,[i-i-liħs],[3MS-be missing:ao] ,V
1123.0,lHrb,as,[a-s],[dat-3S] ,
1124.0,lHrb,tamʁart,[ta-mʁar-t],[FSCS-woman],N
1125.0,,New_Sentence,New_Sentence,New_Sentence,
1126.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1127.0,lHrb,jas,[i-a-s],[to-dat-3S],
1128.0,lHrb,manis,[manis],[manis],
1129.0,lHrb,tfta,[t-fta],[3MS-go away:pf],V
1130.0,lHrb,tmʁart,[t-mʁar-t],[FSCS-woman],N
1131.0,lHrb,nk,[n-k],[PossDet:2MS],
1132.0,lHrb,ass,[ass],[day],
1133.0,,New_Sentence,New_Sentence,New_Sentence,
1134.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1135.0,lHrb,jas,[i-a-s],[to-dat-3S],
1136.0,lHrb,zʕma,[zʕma],[as if],
1137.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
1138.0,lHrb,izd,[izd],[Interro],
1139.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
1140.0,lHrb,ur,[ur],[neg],
1141.0,lHrb,awddi,[awddi],[Interjection],
1142.0,lHrb,ssnʁ,[ssn-ʁ],[know:pf-1S],V
1143.0,lHrb,manis,[manis],[manis],
1144.0,lHrb,tdda,[t-dda],[3FS-go away:pf],V
1145.0,,New_Sentence,New_Sentence,New_Sentence,
1146.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1147.0,lHrb,jas,[i-a-s],[to-dat-3S],
1148.0,lHrb,manis,[manis],[manis],
1149.0,lHrb,awa,[awa],[so],
1150.0,lHrb,tdda,[t-dda],[3FS-go away:pf],V
1151.0,lHrb,tmʁart,[t-mʁar-t],[FSCS-woman],N
1152.0,lHrb,nk,[n-k],[PossDet:2MS],
1153.0,lHrb,lliʁ,[lli-ʁ],[be:pf-1S],V
1154.0,lHrb,i,[i],[to],
1155.0,lHrb,jji,[iji],[dat:1S],
1156.0,lHrb,tlhut,[t-lhu-t],[3S-spend time:ao],V
1157.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
1158.0,lHrb,izd,[izd],[Interro],
1159.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
1160.0,,New_Sentence,New_Sentence,New_Sentence,
1161.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1162.0,lHrb,jas,[i-a-s],[to-dat-3S],
1163.0,lHrb,hak,[hak],[hak],
1164.0,lHrb,awa,[awa],[so],
1165.0,lHrb,hak,[hak],[hak],
1166.0,lHrb,lhbal,[l-hbal],[the madness],N
1167.0,lHrb,nniʁak,[nni-ʁ-a-k],[say:pf-1S-dat-2MS],V
1168.0,lHrb,manis,[manis],[manis],
1169.0,lHrb,tdda,[t-dda],[3FS-go away:pf],V
1170.0,lHrb,tmʁart,[t-mʁar-t],[FSCS-woman],N
1171.0,lHrb,nk,[n-k],[of-2MS],
1172.0,lHrb,tlhut,[t-lhu-t],[3S-spend time:ao],V
1173.0,lHrb,i,[i],[to],
1174.0,lHrb,jji,[iji],[dat:1S],
1175.0,lHrb,izd,[izd],[Interro],
1176.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
1177.0,,New_Sentence,New_Sentence,New_Sentence,
1178.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1179.0,lHrb,jas,[i-a-s],[to-dat-3Sj],
1180.0,lHrb,t,[t],[Obj:3S],
1181.0,lHrb,bu,[bu],[owner],
1182.0,lHrb,lhri,[l-hri],[the shop],N
1183.0,,New_Sentence,New_Sentence,New_Sentence,
1184.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1185.0,lHrb,jas,[i-a-s],[to-dat-3S],
1186.0,lHrb,izd,[izd],[Interro],
1187.0,lHrb,awa,[awa],[so],
1188.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
1189.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1190.0,lHrb,χtalli,[χ-ta-lli],[DemPronFS:this one-RelRep],
1191.0,lHrb,tiwi,[t-iwi],[3FS-bring:pf],V
1192.0,lHrb,!rrzq,[!rrzq],[livelihood],N
1193.0,lHrb,ns,[n-s],[PossDet:3S],
1194.0,lHrb,lliʁ,[lliʁ],[RelPro],
1195.0,lHrb,tt,[tt],[tt],
1196.0,lHrb,laħ,[laħ],[laħ],
1197.0,lHrb,jawi,[i-awi],[3MS-bring:pf],V
1198.0,lHrb,t,[t],[Obj:3FS],
1199.0,lHrb,s,[s],[s],
1200.0,lHrb,dar,[dar],[to],
1201.0,lHrb,lmχzn,[l-mχzn],[Authority],N
1202.0,lHrb,jini,[i-ini],[3MS-say:ao],V
1203.0,lHrb,jas,[i-a-s],[to-dat-3S],
1204.0,lHrb,awddi,[awddi],[Interjection],
1205.0,lHrb,ʁwad,[ʁ-wa-d],[DemPronMS-Deic:this one],
1206.0,lHrb,imund,[i-mun-d],[3MS-go with:pf-d],V
1207.0,lHrb,dari,[dar-i],[dat-1S],
1208.0,lHrb,ntta,[ntta],[3MS:he/him],
1209.0,lHrb,t,[t],[t],
1210.0,lHrb,tmʁart,[t-mʁar-t],[FSCS-woman],N
1211.0,lHrb,ns,[n-s],[PossDet:3S],
1212.0,lHrb,!qdun,[!qdun],[3PM:hoard:ao],V
1213.0,lHrb,ʁajlli,[ʁ-aj-lli],[DemPro-Deic:that-RelPro],
1214.0,lHrb,!qwdan,[!qwdan],[3PM:hoard:pf],V
1215.0,lHrb,tflijjit,[t-fl-ijji-t],[2SF-Leave-dat:3PM-Obj:3SM],V
1216.0,lHrb,ʁ,[ʁ],[at],
1217.0,lHrb,lutiqt,[l-utiq-t],[l-utiq-t],N
1218.0,lHrb,jiliħ,[i-i-liħ],[3MS-be missing:ao-dat:3PM],V
1219.0,lHrb,tt,[tt],[Obj:3FS],
1220.0,,New_Sentence,New_Sentence,New_Sentence,
1221.0,lHrb,inna,[i-nna],[3MS-say:pf],V
1222.0,lHrb,jas,[i-a-s],[to-dat-3S],
1223.0,lHrb,uhu,[uhu],[no],
1224.0,lHrb,a,[a],[voc],
1225.0,lHrb,sidi,[sidi],[my lord],N
1226.0,lHrb,ʁwad,[ʁ-wa-d],[DemPronMS-Deic:this one],
1227.0,lHrb,bbwas,[bbwa-s],[father-his],N
1229.0,lHrb,a,[ad],[AD:Comp],
1230.0,lHrb,ja,[ja],[this],
1231.0,lHrb,isd,[is-d],[Comp-Deic],
1232.0,lHrb,dars,[dar-s],[dat-3S],
1233.0,lHrb,uʃkiʁ,[uʃki-ʁ],[come-1S],V
1234.0,lHrb,nkki,[nkki],[1S:me],
1235.0,lHrb,d,[d],[and],
1236.0,lHrb,illis,[illi-s],[daughter-poss:3S],N
1237.0,lHrb,a,[ad],[AD:Comp],
1238.0,lHrb,nawi,[n-awi],[1P-bring:ao],V
1239.0,lHrb,l!kiʁd,[l-!kiʁd],[marriage certificate],N
1240.0,lHrb,mas,[ma-s],[with what],
1241.0,lHrb,nzzgr,[n-zzgr],[1P-fool:pf],V
1242.0,lHrb,nnikaħ,[nnikaħ],[marriage],N
1243.0,lHrb,hati,[hati],[presentative],
1244.0,lHrb,bħra,[bħra],[just],
1245.0,lHrb,riʁ,[ri-ʁ],[want:pf-1S],V
1246.0,lHrb,as,[a-s],[dat-3S],
1247.0,lHrb,tt,[tt],[Obj:3S],
1248.0,lHrb,tihlʁ,[tihl-ʁ],[marry:pf-1S],V
1249.0,lHrb,inw,[in-w],[PossDet:1S],N
1250.0,lHrb,tamʁart,[ta-mʁar-t],[FFSS-wife],N
1251.0,lHrb,at,[ad],[AD:Comp],
1252.0,lHrb,tga,[t-ga],[3FS-be:pf],V
1253.0,lHrb,walajnni,[walajnni],[but],
1254.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
1255.0,lHrb,at,[ad],[AD:Comp],
1256.0,lHrb,tga,[t-ga],[3FS-be:pf],V
1257.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1258.0,lHrb,tgawr,[t-gawr],[3FS-saty:ao],V
1259.0,lHrb,χtalli,[χ-ta-lli],[DemPronFS:this one-RelRep],
1260.0,lHrb,ajlliʁ,[ajlliʁ],[until],
1261.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1262.0,lHrb,d,[d],[and],
1263.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1264.0,lHrb,ugaju,[u-gaju],[SMCS-head],N
1265.0,lHrb,ns,[n-s],[PossDet:3S],
1266.0,lHrb,afruχ,[a-fruχ],[MFSS:boy],N
1267.0,lHrb,qqnn,[qqnn],[close:Imper:2S],V
1268.0,lHrb,tinn,[t-inn],[Obj:3FS-deic],
1269.0,lHrb,i!χssa,[i-!χssa],[i-miss:pf],V
1270.0,lHrb,ad,[ad],[AD:Comp],
1271.0,lHrb,as,[a-s],[dat-3S],
1272.0,lHrb,d,[d],[and],
1273.0,lHrb,!rzmʁ,[!rzm-ʁ],[detach:pf-1S],V
1274.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1275.0,lHrb,jawid,[i-awi-d],[3MS-bring:ao],V
1276.0,lHrb,lħal,[l-ħal],[the time],N
1277.0,lHrb,jan,[jan],[one:M],
1278.0,lHrb,!ssabi,[!ssabi],[the boy],N
1279.0,lHrb,!mzzin,[!mzzi-n],[3MS-be small-n:partic],V
1280.0,lHrb,immut,[i-mmut],[3MS-die:pf],V
1281.0,lHrb,!mdln,[!mdl-n],[bury:pf-3PM],V
1282.0,lHrb,tinn,[t-inn],[Obj:3S-deic],
1283.0,lHrb,!rrawda,[!rrawda],[cemetery],N
1284.0,lHrb,tftu,[t-ftu],[3MS-go away:ao],V
1285.0,lHrb,srs,[sr-s],[to-3S],
1286.0,lHrb,nttat,[ntta-t],[3FS:she/her],
1287.0,lHrb,ʁijid,[ʁ-i-jid],[overninght],
1288.0,lHrb,tasi,[t-asi],[3FS-take away:pf],V
1289.0,lHrb,tid,[t-id],[Obj:3S-deic],
1290.0,lHrb,tawi,[t-awi],[3FS-bring:ao],V
1291.0,lHrb,t,[t],[Obj:3S],
1292.0,lHrb,s,[s],[to],
1293.0,lHrb,tgmmi,[t-gmmi],[FSCS-house],N
1294.0,lHrb,tskkus,[t-skkus],[3FS-sit down:pf],V
1295.0,lHrb,ar,[ar],[AR],
1296.0,lHrb,zikk,[zikk],[early],
1297.0,lHrb,!sbaħ,[!sbaħ],[morning],N
1298.0,lHrb,tsmuttl,[t-s-muttl-t],[3FS-caus-wrap:pf-Obj:3MS],V
1299.0,lHrb,id,[id],[deic],
1300.0,lHrb,ʁ,[ʁ],[to],
1301.0,lHrb,l!izar,[l-!izar],[the sheet],N
1302.0,lHrb,ns,[n-s],[PossDet:3S],
1303.0,lHrb,tftu,[t-ftu],[3MS-go away:ao],V
1304.0,lHrb,s,[s],[s],
1305.0,lHrb,dar,[dar],[to],
1306.0,lHrb,bu,[bu],[owner],
1307.0,lHrb,lhri,[l-hri],[the shop],N
1308.0,lHrb,i!zra,[i-!zra],[3MS-see:pf],V
1309.0,lHrb,ttid,[tt-id],[Obj:3FS-deic],
1310.0,lHrb,ukan,[ukan],[just],
1311.0,lHrb,ibbid,[i-bbi-d],[3MS-cut:pf-deic],V
1312.0,lHrb,tizzla,[ti-zzl-a],[FFSS-prayer],N
1313.0,lHrb,iʃnnqtt,[i-ʃnnq-tt],[3MS-hold by the throat:ao-Obj3FS],V
1314.0,lHrb,mʕa,[mʕa],[with],
1315.0,lHrb,tʃnniqa,[t-ʃnniq-a],[FFSS-Holding throat],N
1316.0,lHrb,uwfus,[u-w-fus],[of-SMCS-hand],N
1317.0,lHrb,llinn,[llinn],[until],
1318.0,lHrb,srs,[sr-s],[to-3S],
1319.0,lHrb,iga,[i-ga],[3MS-be:pf],V
1320.0,lHrb,t!rzm,[t-!rzm],[3FS-release:pf],V
1321.0,lHrb,i,[i],[i],
1322.0,lHrb,l!izzar,[l-!izzar],[the sheet],N
1323.0,lHrb,s,[s],[s],
1324.0,lHrb,!darat,[!darat],[backward],
1325.0,lHrb,i!ddr,[i-!ddr],[3MS-fail:pf],V
1326.0,lHrb,wazzan,[w-azzan],[SMCS-child],N
1327.0,lHrb,tg,[t-g],[3FS-be:ao],V
1328.0,lHrb,fllas,[flla-s],[on-3MS],
1329.0,lHrb,taʁwijit,[ta-ʁwij-it],[FFSS-shout],N
1330.0,lHrb,munnd,[mun-n-d],[go with:pf-3PM-deic],V
1331.0,lHrb,fllasn,[flla-s-n],[on-3PM],
1332.0,lHrb,middn,[middn],[people],
1333.0,lHrb,ha,[ha],[ha],
1334.0,lHrb,!riʒal,[!riʒal],[P:man],N
1335.0,lHrb,ʃurta,[ʃurta],[police,N
1336.0,lHrb,d,[d],[and],
1337.0,lHrb,riʒal,[riʒal],[the man],N
1338.0,lHrb,ddarak,[ddarak],[gendarmerie],N
1339.0,lHrb,nnan,[nna-n],[say:pf-3PM],V
1340.0,lHrb,as,[a-s],[dat-3S],
1341.0,lHrb,zid,[zid],[zid],
1342.0,lHrb,s,[s],[s],
1343.0,lHrb,lgwddamnʁ,[l-gwddam-nʁ],[the front-of 1P],N
1344.0,lHrb,kijji,[kijji],[2MS],
1345.0,lHrb,ula,[ula],[or],
1346.0,lHrb,nttat,[ntta-t],[3FS:she/her],
1347.0,lHrb,qqddmn,[qqddm-n],[to court-3PM],V
1348.0,lHrb,tn,[tn],[Obj:3MP],
1349.0,lHrb,s,[s],[to],
1350.0,lHrb,lmħkma,[l-mħkma],[the-court],N
1351.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
1352.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1353.0,lHrb,jas,[i-a-s],[to-dat-3S],
1354.0,lHrb,a,[a],[voc],
1355.0,lHrb,sidi,[sidi],[my lord],N
1356.0,lHrb,ʕla,[ʕla],[ʕla],
1357.0,lHrb,kulli,[kulli],[each],
1358.0,lHrb,ħal,[ħal],[ħal],
1359.0,lHrb,ssijjid,[ssijjid],[the man],N
1360.0,lHrb,ad,[ad],[AD:Comp],
1361.0,lHrb,!qwdiʁ,[!qwdi-ʁ],[take up:pf-1S],V
1362.0,lHrb,dars,[dar-s],[dat-3S],
1363.0,lHrb,lqqdd,[l-qqdd],[quantity],N
1364.0,lHrb,u,[u],[and],
1365.0,lHrb,lqqdd,[l-qqdd],[quantity],N
1366.0,lHrb,ur,[ur],[neg],
1367.0,lHrb,t,[t],[t],
1368.0,lHrb,!nakirʁ,[!nakir-ʁ],[denigrate:pf-1S],V
1369.0,lHrb,fiʁ,[fi-ʁ],[give:pf-1S],V
1370.0,lHrb,as,[a-s],[dat-3S],
1371.0,lHrb,argaz,[a-rgaz],[MFSS-man],N
1372.0,lHrb,inw,[in-w],[PossDet:1S],
1373.0,lHrb,ʁ,[ʁ],[at],
1374.0,lHrb,lutiqt,[l-utiq-t],[l-utiq-t],N
1375.0,lHrb,nkki,[nkki],[1S:me],
1376.0,lHrb,argaz,[a-rgaz],[MFSS-man],N
1377.0,lHrb,inw,[in-w],[PossDet:1S],
1378.0,lHrb,iga,[i-ga],[3MS-be:pf],V
1379.0,lHrb,aʁar,[aʁar],[just],
1380.0,lHrb,kra,[kra],[some],
1381.0,lHrb,llhbil,[ll-hbil],[crazy],N
1382.0,lHrb,ur,[ur],[neg],
1383.0,lHrb,akkw,[akkw],[not even],
1384.0,lHrb,issin,[i-ssin],[3MS-know:pf],V
1385.0,lHrb,mas,[ma-s],[with what],
1386.0,lHrb,a,[ad],[AD:Comp],
1387.0,lHrb,jttini,[i-tt-ini],[3MS-3MS-say:aoi],V
1388.0,lHrb,ftuʁ,[ftu-ʁ],[go to:Impf-1S],V
1389.0,lHrb,t!amz,[t-!amz],[2S-hold:ao],V
1390.0,lHrb,ijjinn,[i-jji-nn],[dat-1S-deic],
1391.0,lHrb,luqqt,[l-uqqt],[the-time],N
1392.0,lHrb,ur,[ur],[neg],
1393.0,lHrb,ufiʁ,[ufi-ʁ],[find:pf-1S],V
1394.0,lHrb,add,[ad],[AD:Comp],
1395.0,lHrb,aʃkʁ,[aʃk-ʁ],[come in:ao-1S],V
1396.0,lHrb,ar,[ar],[AR],
1397.0,lHrb,zikk,[zikk],[early],
1398.0,lHrb,!sbaħ,[!sbaħ],[morning],N
1399.0,lHrb,ad,[ad],[AD:Comp],
1400.0,lHrb,aʃkʁd,[aʃk-ʁ-d],[come in:ao-1S-deic],V
1401.0,lHrb,!jallah,[!ja-llah],[O-Allah],N
1402.0,lHrb,qqrrbʁd,[qqrrb-ʁ-d],[be near:ao-1S-deic],V
1403.0,lHrb,isngaʃʃf,[i-s-n-gaʃʃf],[3MS-caus-recip-discover:pf],V
1404.0,lHrb,i,[i],[to],
1405.0,lHrb,jji,[iji],[dat:1S],
1406.0,lHrb,iluħ,[i-luħ],[3MS-throw:pf],V
1407.0,lHrb,i,[i],[to],
1408.0,lHrb,jji,[iji],[dat:1S],
1409.0,lHrb,nkki,[nkki],[1S:me],
1410.0,lHrb,ula,[ula],[or],
1411.0,lHrb,jwi,[iwi],[son],N
1412.0,lHrb,inʁ,[i-nʁ],[3MS-kill:ao],V
1413.0,lHrb,i,[i],[to],
1414.0,lHrb,jji,[iji],[dat:1S],
1415.0,lHrb,iwi,[iwi],[son],N
1416.0,lHrb,ʁila,[ʁila],[deic],
1417.0,lHrb,nkki,[nkki],[1S:me],
1418.0,lHrb,ajlli,[ajlli],[that],
1419.0,lHrb,i!ttfar,[i-!ttfar],[3MS-obtain:ao],V
1420.0,lHrb,hati,[hati],[presentative],
1421.0,lHrb,ha,[ha],[ha],
1422.0,lHrb,lflus,[l-flus],[money],N
1423.0,lHrb,iwiʁ,[iwi-ʁ],[bring:pf-1S],V
1424.0,lHrb,tnid,[tn-id],[Obj:3MS-deic],
1425.0,lHrb,riʁ,[ri-ʁ],[want:ao-1S],V
1426.0,lHrb,ʁila,[ʁila],[deic],
1427.0,lHrb,a,[ad],[AD:Comp],
1428.0,lHrb,jji,[iji],[dat:1S],
1429.0,lHrb,i!χlls,[i-!χlls],[3MS-pay:ao],V
1430.0,lHrb,iwi,[iwi],[son],N
1431.0,lHrb,nnan,[nna-n],[say:pf-3PM],V
1432.0,,i,[i],[dat],
1433.0,lHrb,ʁwalli,[ʁ-wa-lli],[DemPronMS-Deic:this one],
1434.0,lHrb,kijji,[kijji],[2MS],
1435.0,lHrb,ur,[ur],[neg],
1436.0,lHrb,at,[ad],[AD:Comp],
1437.0,lHrb,tinit,[t-ini-t],[2S-say:ao],V
1438.0,lHrb,jat,[jat],[jat],
1439.0,lHrb,mat,[mat],[what],
1440.0,lHrb,trit,[t-ri-t],[2MS-want:ao],V
1441.0,lHrb,lliʁ,[lli-ʁ],[be:pf-1S],V
1442.0,lHrb,srs,[sr-s],[to-3S],
1443.0,lHrb,tgit,[t-gi-t],[2MS-be:pf-2MS],V
1444.0,lHrb,afus,[a-fus],[MFSS-hand],N
1445.0,lHrb,nnan,[nna-n],[say:pf-3PM],V
1446.0,lHrb,as,[a-s],[dat-3S],
1447.0,lHrb,mat,[mat],[what],
1448.0,lHrb,trit,[t-ri-t],[2MS-want:ao],V
1449.0,lHrb,a,[ad],[AD:Comp],
1450.0,lHrb,jam,[i-a-m],[to-dat-2FS],
1451.0,lHrb,srs,[sr-s],[to-3S],
1452.0,lHrb,i!χlls,[i-!χlls],[3MS-pay:ao],V
1453.0,lHrb,ʁwa,[ʁ-wa],[DemPronMS-this one],
1454.0,,New_Sentence,New_Sentence,New_Sentence,
1455.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
1456.0,lHrb,jasn,[i-a-sn],[to-dat-3-PM],
1457.0,lHrb,iwis,[iwi-s],son-poss:3S],
1458.0,lHrb,latt,[latt],[latt],
1459.0,lHrb,nʁʁ,[nʁ-ʁ],[kill:Impf-1S],V
1460.0,lHrb,ur,[ur],[neg],
